address,liquid_uxki,staked_uxki,unbonding_uxki,rewards_uxki,total_uxki,total_xki
ki14tkw6hed4tasjzxllmxkp4jxtuyqmfmwnxemn5,33744000000,0,0,0,33744000000,33744
ki1dy53akyx8p308d23jq9nk468swmuhc624zkfp7,33722862268,749935700251,0,79737854163,863396416682,863396.416682
ki1zuk365f5drnyxqpsnu2ur3cl9fl3a4jluk4xvu,33619822720,0,0,0,33619822720,33619.82272
ki1wu6tu3k7hccf70ghutnm4svrl6kuek4dse24l0,33559065000,0,0,0,33559065000,33559.065
ki1vq29qsnrv68rwgpt9szpp4hyazsdrw8ddpnxfv,33559065000,0,0,0,33559065000,33559.065
ki1vjummdcgw07klfgwzjcl4lywrpucg42fadw2yx,33559065000,0,0,0,33559065000,33559.065
ki1lvamwudp370faldawcfdwhlevu4pg8vh7eda9r,33559065000,0,0,0,33559065000,33559.065
ki1gcey30ez9qmnpywcecr3n2u9gxajj265xl4882,33559065000,0,0,0,33559065000,33559.065
ki1e2lrqa0n422v3e8zmytjdvmhwnpn28edgp5wfr,33559065000,0,0,0,33559065000,33559.065
ki18jeneuxynjpx5k2h2nggt6lzcjlgcw9wlmlpph,33559065000,0,0,0,33559065000,33559.065
ki1v9qspjctuh79pk369dyn2pnvp9jchstx7k8r9n,33550050000,0,0,0,33550050000,33550.05
ki16zsy8ru2tuurewunk230f7uyk00z0mkj3fa3an,32803700279,122652488618,0,11770037397,167226226294,167226.226294
ki1cwxnemq3dn2efm86jag7skdzq207ger2ndy007,32694790560,0,0,0,32694790560,32694.79056
ki1d42p937cmn44uam73544krd67lk34xnzzlfp0t,32003764689,0,0,0,32003764689,32003.764689
ki1fts2x8v0e43uzq0g70devtwj0qxna8r24n2zrq,32000076224,9997995888,0,186392,41998258504,41998.258504
ki162y9wllv3ta7wd9h2vtgpd44hdanyflmmq8a8u,31631873953,35998163200,0,2314790441,69944827594,69944.827594
ki1c633zqrwy0psqr83uhgrz0rtkl7d9c9j4ee8zm,31496950587,41181987533,0,11666952292,84345890412,84345.890412
ki1fr00x95h9fles54vdpnrmaljkrzna7upv4ycek,31326460000,0,0,0,31326460000,31326.46
ki1pktxh7kdmd72uxnncshmnfyt9a7se7alj43r5v,31182065000,0,0,0,31182065000,31182.065
ki1mdewzk3xheqqe27dur24vvs5hajdw7ukkr4nj0,31182065000,0,0,0,31182065000,31182.065
ki1ewlqtmeahawaxffenzz358x2uxgs7v42klh74k,31041870000,2515677565,0,1520774295,35078321860,35078.32186
ki1dd30jc747pxnmdnzkkagznsdnrag566tx66rel,31017860034,689351088851,0,3612535410,723981484295,723981.484295
ki1rhgc4nleq06vyy8v426vjv0p583vfqwftrf4s0,30932995200,0,0,0,30932995200,30932.9952
ki1ashxw5pf7rwhc4gec5y3ny47atn8rswwuwnfrv,30613290940,0,0,0,30613290940,30613.29094
ki18zx2cw39ynffgr22cykkz7fs9vq8su7mt5zfe2,30237217876,114981001400,0,2524331399,147742550675,147742.550675
ki1l98t6r3zupjl7p0l6ezyu84sufld79thp2gmqt,30089986653,0,0,0,30089986653,30089.986653
ki1t79mcxrqww88yn4v243zaayv25pcyh80rdzsym,30058181600,0,0,0,30058181600,30058.1816
ki1ndrq7wqqxjxmkjksgmvu0yvelesj08wjc4xn3q,30000266716,0,0,0,30000266716,30000.266716
ki1q20lj8xuh7kgtqsn2ug8d7a7fwrzhtt2wuzd6k,29814359327,149955004500,0,0,179769363827,179769.363827
ki1usgu8u8rfzqtf0cl5t4csu2pmag2vn46cc9les,29808807704,353555513408,0,6649169910,390013491022,390013.491022
ki1gejh8dthtept8zhta65jnrz3wnk9vhgj4htqzc,29683985000,0,0,0,29683985000,29683.985
ki1jvcymt9mvxl6zprmr767dm9cjqq4crpx86dujn,29610423087,0,0,0,29610423087,29610.423087
ki18jvs9tslwrug37gvgdd7nrsjchgph8g5z9drhl,29526474440,99187921258,0,0,128714395698,128714.395698
ki1300s5z0h63jhqjg7v22gydqhsgakxluvley7tl,29290973683,223506409058,0,20043387384,272840770125,272840.770125
ki1thgv3vt4y3ejpyw7t8kalkkxwzturtft4jgs2n,29153594364,0,0,0,29153594364,29153.594364
ki1mpw46whwcfgypeqrnkn0pfepqa78zdxy3z7753,28991574206,98113798774,0,10266874117,137372247097,137372.247097
ki1eau99vmevux4lue6y8y9ry57z6va0ftp6zu286,28963173519,0,0,0,28963173519,28963.173519
ki1agjqqdhhy2dekeahc6eq2v9v6fpl80mkx4y4qx,28947096181,49985001500,0,0,78932097681,78932.097681
ki1fakpnxm5qp9q6dccthnmwfdf2mzeknyvc7xtgy,28525675000,0,0,0,28525675000,28525.675
ki1k6xkv5vmqq4uuwwp8qpv9rf0u8r47e4pdmefk9,28292428968,0,0,0,28292428968,28292.428968
ki1ng0fz2hnln4gcyrhfjgkcedwx8yd44yekrc7e4,28206418681,0,0,0,28206418681,28206.418681
ki1hmq0h8tw0qkx2wm5tjzs9xzh5q5nx3trv8xg5s,28126000000,0,0,0,28126000000,28126
ki1x970f6h32hmjqadunsq6qdqy676u3hx32rx4he,28122002600,0,0,0,28122002600,28122.0026
ki1m4z6c9f0ejr7nd7cpusvpua3yckyueqk2pyy80,27291566563,2846500000,0,430606727,30568673290,30568.67329
ki18levy6efcgletmxx67nzp64lpvshwshltmzsch,27285856841,149955004500,0,0,177240861341,177240.861341
ki1nc4jqtgtl73gc37nqn9k0w9c3ny7v6q5wfwu0t,27230299247,0,0,0,27230299247,27230.299247
ki126jll4rfq62xw9p22np6nr3mez0lcd8e2jawqk,26808973324,9997000300,0,0,36805973624,36805.973624
ki1xwmux56506rzawh290h4qk92mqqppjwazj8wsc,26428065000,0,0,0,26428065000,26428.065
ki1we32che8sqcq2v7h3yvg27f8vguzr2hxch756u,26368135846,0,0,0,26368135846,26368.135846
ki1njgydxx5feryhe33lu4zsct7xtqr3u6puarm75,26148597928,1999800,0,38120,26150635848,26150.635848
ki1v3jdnncxkt8kr3f468sz55ujnv7tgqe9vcvsd2,26125292500,9997000,0,0,26135289500,26135.2895
ki1sp7wja0yr63raex9yqvq62gfj07zjqkd877shv,26041666668,0,0,0,26041666668,26041.666668
ki1hfx4ltq7fgcvj09p60cmwtqkedex4urh6merpw,26041666668,0,0,0,26041666668,26041.666668
ki15spjmgpl8y8le3y5d6p6zlgvqvln3jq05w5y04,26041666668,0,0,0,26041666668,26041.666668
ki14zqu47uagjp5rjcynffsnldntvc6f4gewgnw80,26041666668,0,0,0,26041666668,26041.666668
ki12zzt9dzvc3efjrpehlp3u53v3y9pk0dcjq0ygg,26041666668,0,0,0,26041666668,26041.666668
ki16c9gqh4yl3uxkydck684zykjyqn53t9u9td4v0,25811107509,234059407187,0,15288556301,275159070997,275159.070997
ki1fdxmqc9yqwlgsldgjyh6ul36r4as0yue5fk6v0,25658220243,0,0,0,25658220243,25658.220243
ki184zcjnghhekhlddmzfeq0sfvxy7wt97t09yj0e,25432917500,0,0,0,25432917500,25432.9175
ki1pnu7q6prlr4n6a94gn2rf3frfkly30yz06azlr,25083193359,1061009439072,0,151167834465,1237260466896,1237260.466896
ki1xpdsa0y9v0ph2csdhdhclp6ledy33l652g0xmg,25000000000,0,0,0,25000000000,25000
ki1w8pnwej4wdp5j8vtzuq7d4emmavqv95guxmplg,25000000000,0,0,0,25000000000,25000
ki1qv3zd450hrxtd50fx00wur9yv6e35fuezpxq54,25000000000,0,0,0,25000000000,25000
ki1gez9ck9lgqevatcm6p5fm78pp9jvnr8dxh6pf3,25000000000,0,0,0,25000000000,25000
ki194wwyutq0dpj80pcvgcjqz5anl4pzcu72ymasw,25000000000,0,0,0,25000000000,25000
ki1300ges7zksjt0dj2dqx8agq5mxd2tq27a9rcn9,25000000000,0,0,0,25000000000,25000
ki1kapqx2zxj6j8qzrg0dteg5fdge30u900vwwjzq,24940640997,0,0,0,24940640997,24940.640997
ki12c9m7kltg0s5e3ugtgglg3u88fgd2tgfmf90ke,24720985000,0,0,0,24720985000,24720.985
ki1gl7ck9vd9yajprdelqwvn5rjr7egaqmpfqcrs4,24628543925,45906768215,0,15986715066,86522027206,86522.027206
ki1sxhryvxjd696qufyzurjzxvt5k68em5cwx5750,24587863116,79997608435,0,3492589763,108078061314,108078.061314
ki1hrhl3w78d9xlfkvthypf342g8pnqthm00ukak5,24223135080,0,0,0,24223135080,24223.13508
ki1ky6yvh3e0ufmukl4zz9eventpegt2kr9xuq95n,24213011716,104875052939,0,8901445929,137989510584,137989.510584
ki1qyfled5ulf6wmu2u4smstn8rlzazanmqf77tn8,24177862150,0,0,0,24177862150,24177.86215
ki1qmkp6d6pyu9aevg5dpkcmn0exj77d2p97nf9eq,23914987708,0,0,0,23914987708,23914.987708
ki18x726jasyrwyf3wt0xxf0cf4tlfz4u0762l898,23774684500,0,0,0,23774684500,23774.6845
ki19crjjayvl4vz0vpz275ruyhxzjyyqj860535r8,23770985000,0,0,0,23770985000,23770.985
ki1zjcm9hh4vpysdnyjtkmld5gg40yw5a76wp8hg4,23675025000,0,0,0,23675025000,23675.025
ki1euvr40kjxcge8khuwrxcvgk2273fuvy67snveu,23221426058,0,0,0,23221426058,23221.426058
ki13y44cmnywnljel9tdcyzhzgs7d52vp2pk25edq,23017205688,399950003002,0,27796449720,450763658410,450763.65841
ki1595jg7wdqyud9f5cu0t5c0yr40pjl6nj7xhh4v,22789087851,0,0,0,22789087851,22789.087851
ki1c9umwguptecdwhytryzaqruvv9w98ptgma55fr,22726787500,0,0,0,22726787500,22726.7875
ki1y7y37eaeasvdc0qh2ml6cl8zurv3grrhfgw0uv,22500000000,0,0,0,22500000000,22500
ki1csmptdlv2kdeg58ltz7xn3kxupslrwv8nxzxav,22500000000,0,0,0,22500000000,22500
ki1ma40nlquhpkucw89kqkuw07h2pdrpa5v20828w,22400000000,0,0,0,22400000000,22400
ki1u9x0k02e305v46jeqprhlyn802xc408hv5gcd4,22376040000,0,0,0,22376040000,22376.04
ki1gspjwcwpcp58ptatnv0xpy7jyqhj4zq6akl8pu,22376040000,0,0,0,22376040000,22376.04
ki1cxqgg77qxsqyhsfcr338lrcts79sc9xgq4m2mm,22376040000,0,0,0,22376040000,22376.04
ki10hqccwnqmds6ft7pa6j94vy3wpteueke5z4p7r,22376040000,0,0,0,22376040000,22376.04
ki1ceupptp4vwwllgar6j6whntwz7kyg7u56l4y3y,22259201464,95000000,0,0,22354201464,22354.201464
ki1rj22gu9en3e2vx5v8732tth2l2eq7mhrg9eutg,21964618138,214261487180,0,2283678781,238509784099,238509.784099
ki1c5q4g37jr3g53hgtqk3d0a8a03fygfx4rea47w,21848971968,237337649058,0,9517759637,268704380663,268704.380663
ki1y39z66h9xt9z67n48hj4ak6kzzxj455w4wsq99,21511985000,0,0,0,21511985000,21511.985
ki1exa86hhyxkr8w2j7ashyszvkkskd0e3my49eql,21479195861,9997000,0,0,21489192861,21489.192861
ki1cy7q5rnuu0kmcvlx2jydg5dgrx2la6ztqf6fjq,21335661233,0,0,0,21335661233,21335.661233
ki1jpfqqpna4nasv53gkn08ta9ygfryq38l494m2u,21294681047,0,0,0,21294681047,21294.681047
ki1wd0wkzdtgp9q7wj5ga2e32jnj683rhnqfyq08j,21268467500,0,0,0,21268467500,21268.4675
ki1xq0673m7yn4s4v8ruwtpudllxdcny9kwxylva8,20987622405,0,0,0,20987622405,20987.622405
ki1fw6dz272uzg8lgh692s7nx5qcdgngy75spkm7z,20939444150,900751000744,0,47855627416,969546072310,969546.07231
ki1p3ej6f4m306v9j4fvdcnzqg3e2n04jnxa0cvgf,20929124463,40295109925,0,8505046515,69729280903,69729.280903
ki1hrn34np3me9mccka58tjyktdfprhknnczflwvm,20788890188,0,0,0,20788890188,20788.890188
ki14qljk6lxwlrjxspuc55mr70cw6qlnjgq23wrnv,20713735668,0,0,0,20713735668,20713.735668
ki1zn08yefads2sru8v3x4dup6gqyaa2py8mdpzjt,20632925862,324464379475,0,4051237455,349148542792,349148.542792
ki1c49pt70q5kzs2wx30vcf8whw245n0alqw568rp,20500001300,0,0,0,20500001300,20500.0013
ki1shledu4ddwewdlj5nzg7etfv349nuup59gjnsf,20135796313,0,0,0,20135796313,20135.796313
ki1gpmjf8h7qxdnndc0a9hk9dhysn8mhleah9gp06,20058065631,0,0,0,20058065631,20058.065631
ki1hwk2u680u2fan9hul64z9h3gzyatt4e9645m7r,20041666668,0,0,0,20041666668,20041.666668
ki1kc5dxjuy5rf4mavnh5djvy34repprsg3x6qfsr,20039963934,0,0,0,20039963934,20039.963934
ki1lgz0jsm0p0m5cz2w2ypm6vzjffk2afrary52hr,20000007691,0,0,0,20000007691,20000.007691
ki190gahqpxpyvzn7d8xrw9sa2k0mp3thx2fkugdq,19966416045,0,0,0,19966416045,19966.416045
ki174lj3582ulzzdr7kqf30m20yu4s9t4yjtk7k6j,19596447537,0,0,0,19596447537,19596.447537
ki196z0qwgm5kvwf3uvg2a3k53u2a97k2wuzygejt,19281072737,0,0,0,19281072737,19281.072737
ki1rqhh3fyc9rw26493camndgnkedt0nwv93rx8dd,19209923651,577651446512,0,13580038688,610441408851,610441.408851
ki1envdm20df3tzy9e2u8u5h7xksrg0pnye5ku430,19164910381,0,0,0,19164910381,19164.910381
ki1gsfcgnxtmw2k963lyj6zc789ekf8f946e6p009,19120668603,345487364112,0,14933299758,379541332473,379541.332473
ki165zn3r0j7l329tp76ut9srwplhlt0hfl556j5s,19018020000,0,0,0,19018020000,19018.02
ki1626pqz5amccdmhkf2vrcn7cnt5a904yhuh2zsa,19016035000,0,0,0,19016035000,19016.035
ki1mnv29lnz6g7nhg94smyfl8ntyvu4ls0trx38j2,19016000000,0,0,0,19016000000,19016
ki1zcgxreld09e55f3hzx6gl5mdhmh7mqkep6j9zv,19984026335,0,0,0,19984026335,19984.026335
ki1y7qxjvjpc95wrdvslrzvmhu7pdv78g9jqp9jjf,18790977300,0,0,0,18790977300,18790.9773
ki1yatk8e3fxzy850dh0awumeqs9hjw3jwqsxca53,18750000000,0,0,0,18750000000,18750
ki13a6gycju2fhdwee5ud80stg8vfq3v0s3lscdhw,18750000000,0,0,0,18750000000,18750
ki1lujhkwkpwnsems37697fr9t0aja5gd0srahyea,18622860397,806417334747,0,27347317234,852387512378,852387.512378
ki1cnrr0myv5lg07nvj34llm9ktsftpjyvtxg0lkc,18493096181,49985001500,0,0,68478097681,68478.097681
ki1mw47fsnfw856k0qlw2hc27me4udtq8kk09zzdj,18411323025,0,0,0,18411323025,18411.323025
ki17hplxd4062urcvs8gexcggsc56vf0wh7h7e66l,18383227308,0,0,0,18383227308,18383.227308
ki149853mzkdqeesajmv8hu4y86lu8vudxw6ju5km,18279284135,0,0,0,18279284135,18279.284135
ki123t0zs074xkf658etz2eqkv4a5gthj6gws4lc3,18060860266,522425673268,0,14136864964,554623398498,554623.398498
ki15a9047jlssknewzjrg0l7zr0aqu7qmusadd5m7,17974383381,516041594606,0,4840308851,538856286838,538856.286838
ki1jhucejnhgyhae7u5kd72tqgdaszcayhqs32z77,17960124000,0,0,0,17960124000,17960.124
ki12wmz489zk4gw0zne2cytmjlr98dw9q4fpjgwek,17920051074,0,0,0,17920051074,17920.051074
ki1q2p3h6c6qflp0levrpdm952feswtde6y2lh8ud,17800812200,0,0,0,17800812200,17800.8122
ki1deqe0ftq2vj4edyj4k5aj3qxmmz0p5k485jz7a,17788391926,0,0,0,17788391926,17788.391926
ki1atj80ed7haax7pjrww3rpjk0g7xxgsm2j7u835,17678702041,4998500,0,0,17683700541,17683.700541
ki1x8emcgr4rut9jjazspf5965p588ajxgwxrnlav,17454950698,18288545573,0,1150600103,36894096374,36894.096374
ki1uulpffg6js9rl6kms50ddz6c5v475tuf7yk2c7,17366042998,273905981378,0,14890186692,306162211068,306162.211068
ki1w67ltpwluhf8yucm60mrld28htmexf9xp5xzjj,17205973027,939906,0,491699,17207404632,17207.404632
ki1jzvzmwcx5yy3r2qe6pduhtzc697tmumnpftuem,17176622192,158570983229,0,52319304354,228066909775,228066.909775
ki1sruas9lkkufyrh8spywn7xpl5n53u97t2393qx,17115674460,0,0,0,17115674460,17115.67446
ki1qpgex7qz6dj7rv3t253uulfunj5yulgh6fwsg5,17043280945,0,0,0,17043280945,17043.280945
ki1kpphkzpx0wl2qc0jafk6vf04n0tasndj56fu3k,17029987122,0,0,0,17029987122,17029.987122
ki16zxk7s3w0v2cyhul7wc3kyschqp37d45nxq6yc,16875000000,0,0,0,16875000000,16875
ki1vg7t8j3h48gr5jegmqf9xesxeex8wmpwcxs3tx,16865997400,0,0,0,16865997400,16865.9974
ki1txk2xwfkdwgcvayu5pje668g6z6l9wl4ghkwg6,16830654395,0,0,0,16830654395,16830.654395
ki156rlg3g5g55ms2yg0p8lypj58jx86q0r28wdmk,16782845207,49985001500,0,0,66767846707,66767.846707
ki12k2u9xjjvxgvv32zk0v7d9nk7kkp0gtqe2wugn,16782000000,0,0,0,16782000000,16782
ki1kdtp9cxwap925el2wycy3he3raufy5rrq59luc,16673878333,0,0,0,16673878333,16673.878333
ki1skgdltwvulgfsxhtvutatttukycwnvjuxncmfq,16648724796,141966417197,0,14984639152,173599781145,173599.781145
ki16clsywfgxpujcwzvzqhuefaj6kjxfd0d7qh85q,16639992500,0,0,0,16639992500,16639.9925
ki1ykt4733zjjpgawvna3zsfsxustcvmp0w5l6cxz,16639987500,0,0,0,16639987500,16639.9875
ki1766uyjyj786pwmp3y0yg400c9wsgw0rmf5kgc3,16639005000,0,0,0,16639005000,16639.005
ki1mfhda5acd3ejr74r2jsd2fz07le2s78cvsu8cg,16624553494,252811514,0,3337033,16880702041,16880.702041
ki1xsggcvzzlyy4z8a8clw2rdlcc2d20hw8l809y8,16406752086,0,0,0,16406752086,16406.752086
ki1e6l8nljfn9n7dmudpfw522tljumc80eye27mtn,16281670494,77424060232,0,1025573225,94731303951,94731.303951
ki1lucch767n6ykc6n087zxgpxph8xhkrj2mzyje3,16261712314,0,0,0,16261712314,16261.712314
ki16v2sf4sf54a0s8nf5zqtgdtdyj3x6zyp6lqjcr,16219644154,525103884504,0,3279179472,544602708130,544602.70813
ki19dwdy0qtajdz45p2nky7cywj92s4khw682c0hx,15994462784,0,0,0,15994462784,15994.462784
ki1khey3p9zpj8wlc77h5wljemflzddd28d9ajve2,15965297599,309978198750,0,20249780878,346193277227,346193.277227
ki1dxf6fhaxqrfqsurph6w5g09tc6w2gwceg4mm09,15947092750,1,0,0,15947092751,15947.092751
ki13ktmxd02wu4ksnsrx9ac8e8p8rec29g55wpurw,15916710796,0,0,0,15916710796,15916.710796
ki1jh3ug8cshlt7n2t34yulh4rfzefmvqe4s7fhql,15848017034,0,0,0,15848017034,15848.017034
ki16an8d3e0yjzjhjs4sljh05ygcrndsksxlq8rax,15821899163,0,0,0,15821899163,15821.899163
ki143l972hhtgnlcteaqv6p7z7cpmzafx98290raq,15658225000,0,0,0,15658225000,15658.225
ki1242wql8a00js7w6wjamttylnj5j020ld32rn2z,15658225000,0,0,0,15658225000,15658.225
ki1vvafecclg4y23ewuwl55pwq2yan92mnk8xxazm,15597871500,0,0,0,15597871500,15597.8715
ki1krfpytdhhq7qu7vj2w247wdge8tn2nn4csxqjc,15582992500,57718293650,0,23013488126,96314774276,96314.774276
ki1gpkeucv62zgfcp9g3pucnj7mvj8xz7xsg0fs5j,15428000000,0,0,0,15428000000,15428
ki1hthzvzngnnv6k4ezn2fvm7yhrmser8te2328al,15337371680,0,0,0,15337371680,15337.37168
ki1ug4p9pyeqnfd2kvtvgl5ulu2h7k428sylaav8f,15282260350,149960707859,0,2428037372,167671005581,167671.005581
ki13fw26wa5ym2nu59j9445vaczfzvla6xllg5d5m,15245016590,0,0,0,15245016590,15245.01659
ki1zszlykrjcgwcmg46k466ft0ff3ehgh67mv8hmu,15071855162,0,0,0,15071855162,15071.855162
ki19ntk3g0q8d0n3mec84wpgck9e8xkpecktxsm7e,15000038750,24988048772,0,5896951910,45885039432,45885.039432
ki1pgv2ctpeurxjrqudhfkvhdtdlru0x50gp3kark,14999548331,646085812977,0,1617554575,662702915883,662702.915883
ki1zamcdqur3n7n90lm0smf7pytdwwgv9805u25le,14968587455,0,0,0,14968587455,14968.587455
ki1mc7dess4sv9m0mhufkwl4khwr8fp2dzmwtrtdl,14931057284,686946703318,0,20717246829,722595007431,722595.007431
ki1fqqe0gltqmz665xejzxsvcugqsu66gheh33md7,14816832652,68740669075,0,3677973134,87235474861,87235.474861
ki1wzlcxcp9gpu834k38m6svelaqftnj8xunt2cd9,14816354567,0,0,0,14816354567,14816.354567
ki1spyntzvwrzdme2ahn2386p5mkm77n9gkt5c7hs,14755095331,149955004500,0,0,164710099831,164710.099831
ki1lrzxwu4dmy8030waevcpft7rpxjjz26c4mfxn2,14671159682,0,0,0,14671159682,14671.159682
ki1ln2rchej6eq9dh4l5jqsdgnc045qrtrh70kx6c,14656117649,0,0,0,14656117649,14656.117649
ki1yd7g5gjdracwhy82h5d70lnfrs5w8mhgd8c970,14476893366,164090708186,0,3464323540,182031925092,182031.925092
ki192lz6gmjjeug8dyertdt043jq5jjeh5yn2llxu,14452902408,64576721568,0,3795866155,82825490131,82825.490131
ki1ssyggv9alfnvckv3qsv5agpe998f5kxmvksx33,14326042500,0,0,0,14326042500,14326.0425
ki1zxzrschk2xkrq4gf0dqgspqqng6ejm86c2swr2,14262992500,0,0,0,14262992500,14262.9925
ki1fssqhcltn0l8nks654qpk3adjkd78gfqqk5v25,14262988700,0,0,0,14262988700,14262.9887
ki1ykfy2gtq4jvslcuey2dx8vt4nu6q0ew6wtujs0,14261992500,0,0,0,14261992500,14261.9925
ki1p7kn2rlakuy66fgex6d2kpd9aerr3xn60v4fqq,14243197126,1293818190219,0,278479850680,1586541238025,1586541.238025
ki146mr6m4s07sksyv44rvqccmdyf7ddm0qkhps02,14174922181,105629213849,0,4193272956,123997408986,123997.408986
ki16f7ps6h9nk4srmm3cw20xsqr65a0eqch6d7xdr,14123129904,0,0,0,14123129904,14123.129904
ki1t62e9dez9f3vw2qr564eu8dzs8dtykagmvywp2,14087929596,0,0,0,14087929596,14087.929596
ki1tghsu3dlkc5heuycm9kkhmghzfrdfv84vzrp3m,14082569854,0,0,0,14082569854,14082.569854
ki12eax769wsx0q48e9re86e3esdju3xkvemynw4j,14061992500,0,0,0,14061992500,14061.9925
ki1h4cr9cwsyqedfsj2ypsewavpfrctnqcsct22rw,13909922163,6499600,0,662526,13917084289,13917.084289
ki197p5garh0qshq3l0q7mxjdf45dd9n6afsjrzdq,13881997190,0,0,0,13881997190,13881.99719
ki1q0qaphx6erl676xwqp49cklydsfvh8ytss0tgy,13869393361,5090729522,0,790935697,19751058580,19751.05858
ki1ht2xemlw6gagdjjy0tu7k0a8veje9wgzuex2f8,13837779115,0,0,0,13837779115,13837.779115
ki18khh5raf7a52q26ln2pynz23l3cq9fmezsq4rn,13764708943,499850015001,0,0,513614723944,513614.723944
ki1khh6yg6kxkczpw4tfkx09gtl9mudm8t78vum47,13752401855,0,0,0,13752401855,13752.401855
ki107vjqq2g0ksant3ga08s6am7j9pk7vwqwydn3f,13720847246,0,0,0,13720847246,13720.847246
ki1smw5499ydqxy6lwx3exvxje0qkjhj2nyn7pyjw,13609014734,0,0,0,13609014734,13609.014734
ki1mu5hxemdjar0yhqtfrhff9zw4dq23ufwd9efz7,13488000000,0,0,0,13488000000,13488
ki1dszv4sn8nqws98cfzm2y9j5dcmc5yljrgaln40,13467421843,0,0,0,13467421843,13467.421843
ki1tvq5ydfsv929laryw4we79xtpzewknxrk8m5ye,13310075000,0,0,0,13310075000,13310.075
ki140l6y2gp3gxvay6qtn70re7z2s0gn57za5ztz4,13299148331,0,0,0,13299148331,13299.148331
ki1zejv4d5jwx7gfxgsgqx5uhq7aup6u7q2uh3neu,13245843892,0,0,0,13245843892,13245.843892
ki169ckqr8uk3dyx97mx05kjt4fxps5m6j9t7dlca,13238800367,108207529510,0,3772861443,125219191320,125219.19132
ki1z60q5jgy7xkkj4t0qr4q7tk286ve7tjl94a9r5,13209992500,999400,0,632346,13211624246,13211.624246
ki18c9tmt608w9yzl52z3mg93rysx29rkwtj5z9qm,13158096181,49985001500,0,0,63143097681,63143.097681
ki1qw6hnpaa8d73g8vnnec5m5w630gtcgucw44n4h,13150891500,0,0,0,13150891500,13150.8915
ki1jgvg327rkqfsqhaserjlgxl5ht9ggsk2j65nrm,13124944000,0,0,0,13124944000,13124.944
ki1z5r9vpy3wlwcpd9qw6q3h5rm7558pscxa0jxmu,13118992500,42143856905,0,8888761634,64151611039,64151.611039
ki1pt0k6yzakqccrr5z3y3q5h8glucqj80fp90nfk,13101995000,0,0,0,13101995000,13101.995
ki1ht364kepy6dmp57rwruh3dr6m5jevtz6d4qz7q,13094412861,0,0,0,13094412861,13094.412861
ki1xf4u54wrxq6p5wtsacyr9es9vnd5krqdx794rw,13088405393,0,0,0,13088405393,13088.405393
ki1kcch8dlr4fq8s0pnlexl0crz7fmjhshr5uff39,12929860602,1,0,0,12929860603,12929.860603
ki1837suf7pm6lf7tj3yp5y0zlr9qghhmhp96rplz,12910304834,20029624867,0,3196134483,36136064184,36136.064184
ki1dl5lluhsvyegmvhl9htlaghzzfw20we8ptwyqq,12902076103,1152853214125,0,55215223198,1220970513426,1220970.513426
ki1eydxwchg4z432qlcla8ll2xd9gsvweu0vr5kal,12901204893,193928611099,0,1274580135,208104396127,208104.396127
ki1dz2dkauyuc3nwrq9lds8dnv9x7p6s8ytgexksv,12886537922,0,0,0,12886537922,12886.537922
ki1wvems8fpcd03zrfrtfatl47zjgsqq5qszmhm28,12829058480,734116499338,0,19286349071,766231906889,766231.906889
ki1hs83j2e79aq7h9mkv6ku0hxtqh9s443t72r88q,12787159926,36845884729,0,6108943534,55741988189,55741.988189
ki149m623qeh9vcxlc50v2zpuclt9jtutt8dmyrkd,12680441566,0,0,0,12680441566,12680.441566
ki18uzzwtw4879lwha90ldfe908k27ln865v3vm2l,12657152710,115077435886,0,4420458797,132155047393,132155.047393
ki1kl6n0zk6yrrx5elsead522kqmvqgdldsrggyck,12514088508,22969894905,0,6916905025,42400888438,42400.888438
ki1xmc6twl7me6lju0gheeedxpwfudtvs8d4mwqw6,12500000000,0,0,0,12500000000,12500
ki1fxxecyd4vex0e762wtf593yl75g5zvcdaaurjj,12500000000,0,0,0,12500000000,12500
ki1dar3wu4smpvsudtcrg9zg6z5m6pp6k8h3fy42g,12500000000,0,0,0,12500000000,12500
ki1as8dhnjsflfzv75yg9cje0zlfrpn70m3446wzh,12500000000,0,0,0,12500000000,12500
ki1ap5u6yzw8th3clq5amhdkk8skz50pmdxmg7j26,12500000000,0,0,0,12500000000,12500
ki16x4t3zpgpgrr2eg6n82pj5vyl665vtd8fgql95,12500000000,0,0,0,12500000000,12500
ki15w3kaw4g4sq3chmswxxuzevj8j3ewpg9p7glv7,12500000000,0,0,0,12500000000,12500
ki1aspyrydc0ntzez9mue39955afrh6twtwct67qn,12499000000,0,0,0,12499000000,12499
ki1xjs7y77yd25e39pmq8t25y6vn4d8udzelfg55k,12488987500,0,0,0,12488987500,12488.9875
ki15pryuvudjrsd7lhgwnjn9pag0na3gnfq647x3r,12481874577,209888218313,0,19060928768,241431021658,241431.021658
ki1jmzcudqsfzfu76u26hzanfejvppvkujrq0659e,12417985000,0,0,0,12417985000,12417.985
ki1tr2pcvtec20l56wlhm5zgztfjlzu5vla92qw0a,12116426500,0,0,0,12116426500,12116.4265
ki1k7d4e2qv2hgscu7e46fn45v8zcqv4xlsrjxdqy,12081202578,26860571129,0,9900681054,48842454761,48842.454761
ki1pp3f7fgs00r67txdzjwe946676ccn5ylv3elux,11992407883,0,0,0,11992407883,11992.407883
